msoa_code,child_obesity_rate,avg_size_green_1km_m2,employment_score,education_score,crime_score,idaci_score,ptal_accessibility_index,fast_food_density,BNG_east,BNG_north
E02000807,25.0,327759.5390187588,0.087,9.642,-0.0778,0.2786,11.6188242844,1.417175100250982,535868.0,180027.0
E02000808,22.72727,111691.58618687256,0.09749999999999999,5.790000000000001,-0.243,0.44883333333333336,66.3149924851,90.25414773598631,532097.0,179967.0
E02000810,28.0,388233.43541636737,0.14785714285714285,11.674285714285714,0.5615714285714286,0.5522857142857143,16.0428044536,29.290294071262927,534099.0,179344.0
E02000812,25.0,226149.63808479498,0.13766666666666666,11.203000000000001,0.32966666666666666,0.4956666666666667,35.0280093619,38.339152115702845,533046.0,179217.0
E02000813,33.84615,445946.11085588613,0.1504,14.0354,0.7416,0.521,23.8345962982,26.737161975181195,535351.0,179471.0
E02000814,25.5814,366971.7776469844,0.097,7.187,0.08460000000000001,0.3234,11.041782768,6.102759997947876,536187.0,179402.0
E02000815,33.33333,200312.85347808996,0.0858,10.956800000000001,0.6568,0.5076,54.7504270659,23.846666696317598,532356.0,179192.0
E02000816,26.53061,733077.6139273476,0.1696,19.2804,0.5032,0.5134000000000001,10.3277461297,24.932408748347356,534459.0,178535.0
E02000817,33.33333,411706.59903900523,0.1995,24.154,0.53575,0.5945,12.3122415703,18.08174848189859,535055.0,178237.0
E02000818,30.95238,541566.5062499997,0.12383333333333334,11.342333333333334,0.8845000000000001,0.5701666666666667,32.7515970557,30.686317574729987,532571.0,178735.0
E02000819,36.73469,587310.6890919156,0.1692,21.5762,0.5416000000000001,0.5688000000000001,13.6214838705,7.476295585818772,533828.0,178507.0
E02000820,27.27273,616281.6550802869,0.14633333333333334,11.951833333333333,0.45116666666666666,0.5305,35.9939327806,15.573771903567993,531844.0,178472.0
E02000821,33.96226,582602.0306148342,0.1504,27.4476,0.7198,0.5078,13.5244236092,19.36503899580165,533418.0,178125.0
E02000822,34.61538,626145.8377104069,0.17149999999999999,18.167749999999998,0.7195,0.62875,14.7965113594,17.03306441938427,532882.0,177925.0
E02000823,34.0,721723.6876307694,0.1488,13.9192,0.3944,0.5549999999999999,18.6814893028,21.628776518110364,532251.0,177806.0
E02000824,32.0,537809.7563910845,0.18719999999999998,18.9044,0.40659999999999996,0.6342,10.9963641609,49.43023563058418,534592.0,177661.0
E02000825,32.85714,563936.5296388061,0.18280000000000002,15.213999999999999,0.1776,0.5384,10.3298326823,0.0,533534.0,177207.0
E02000826,37.5,635073.8393638906,0.146,13.693999999999999,0.2626,0.46840000000000004,14.7139652192,9.107683980856024,532944.0,177092.0
E02000827,36.92308,764559.4491457612,0.1575,14.25,0.794,0.4915,22.6893867269,26.540740313171295,532201.0,176940.0
E02000828,31.03448,583000.1639190393,0.176,17.4756,0.9454,0.5776,29.053861347099996,59.626190545073726,534306.0,176816.0
E02000829,29.09091,359948.68729649263,0.16960000000000003,13.3366,0.5408000000000001,0.4822,18.8180443424,8.831220421662323,534959.0,176794.0
E02000830,23.33333,498113.0145559036,0.1032,6.3332,0.16840000000000002,0.27,16.9184786387,23.760447805811094,533210.0,176219.0
E02000831,24.4898,658891.0066939064,0.11739999999999999,6.0794000000000015,0.5376,0.324,21.2784883706,36.30802532870515,534089.0,175900.0
E02000832,32.6087,540796.459597701,0.18239999999999998,14.6216,0.3718,0.44559999999999994,13.1046955713,9.47586914471094,534918.0,175712.0
E02000833,26.78571,373147.6683418026,0.1232,8.8062,-0.3116,0.3858,13.3088396552,1.210810779655267,533095.0,175339.0
E02000834,13.15789,646276.8288043563,0.098,2.8187999999999995,-0.043,0.1632,12.0640995443,4.935316821259479,534540.0,175115.0
E02000835,21.73913,599194.3477985827,0.11475,5.446499999999999,-0.25325,0.24625000000000002,7.05075914199,0.6859395463464253,535495.0,174985.0
E02000836,10.52632,715937.0069597068,0.08399999999999999,2.508000000000001,-0.3332,0.14540000000000003,11.1038463956,15.941542237861071,533631.0,174622.0
E02000837,10.6383,729662.420105338,0.050199999999999995,0.5942000000000007,-0.3672,0.08600000000000002,8.22467804231,3.3642174568297225,533076.0,173908.0
E02000838,18.0,740594.479829966,0.1044,6.1302,-0.24379999999999996,0.2104,8.60021555827,6.498918687520137,534425.0,173837.0
E02000839,28.0,684605.4370926523,0.1192,7.998,-0.10220000000000003,0.29059999999999997,6.92832070918,1.0848923210086863,533672.0,172042.0
E02000840,24.65753,1355462.9618181803,0.1886,31.580599999999997,0.4984,0.4518,4.77154986204,5.86322037637115,527545.0,166776.0
E02000841,23.8806,686599.3230717514,0.1834,30.061400000000003,0.3324,0.4852,8.2493837084,7.787273709722714,526593.0,166350.0
E02000842,14.7541,683720.6163522957,0.06939999999999999,10.5958,-0.4558,0.1646,4.8171914755,8.638303164821972,524726.0,166097.0
E02000843,20.27027,1134582.0885382057,0.102,10.1665,-0.014833333333333337,0.25233333333333335,6.68629895912,7.085161921897386,528121.0,165914.0
E02000844,23.80952,401443.62973562616,0.12919999999999998,23.435399999999998,0.2172,0.3214,6.31353872145,7.893303070911983,527332.0,165785.0
E02000845,17.74194,476985.14161547495,0.0764,7.3396,-0.4970000000000001,0.2112,3.1820701704799994,8.687935565946066,522860.0,166554.0
E02000846,16.36364,532371.8621428567,0.07075000000000001,8.1095,-0.18150000000000005,0.17450000000000002,8.50166631788,2.9245625756578875,525863.0,165658.0
E02000847,17.74194,828385.4127086197,0.065,5.578333333333333,-0.8168333333333333,0.16166666666666668,4.82392245532,2.5886113474788175,523284.0,165207.0
E02000848,13.84615,861035.1041928437,0.0572,7.5969999999999995,-0.5926,0.1396,5.755274535830001,9.531069059089244,524023.0,164998.0
E02000849,22.64151,756567.435261002,0.10600000000000001,9.769200000000001,-0.027800000000000005,0.24,7.84218769613,3.3094994222027303,528732.0,165087.0
E02000850,23.68421,1047166.1488854552,0.08928571428571429,11.877142857142857,-0.5195714285714286,0.23,4.22420928913,2.4076801900614644,529745.0,165758.0
E02000851,20.2381,293081.65177016903,0.13899999999999998,14.842999999999998,0.5621666666666666,0.36516666666666664,18.223136102,17.465700229824595,525900.0,164642.0
E02000852,15.09434,168751.45442890393,0.0794,7.000200000000001,-0.23220000000000002,0.20420000000000002,7.1508377079,8.542207551893359,526765.0,164735.0
E02000853,19.69697,543816.2609680132,0.0974,10.1368,-0.24460000000000004,0.2334,6.92855665291,0.8060155835318223,525050.0,164652.0
E02000854,14.58333,349339.23720634903,0.087,6.1738,-0.2182,0.16799999999999995,8.47735184236,6.116583443505673,527348.0,164402.0
